Id,SalePrice
1619,139797.6992330946
1620,179733.04792623
1621,128574.63904466451
1622,156933.5179838045
1623,252579.81733218802
1624,232900.2492903303
1625,111307.9348734366
1626,184901.750132535
1627,205811.95953438242
1628,274351.44474951364
1629,180198.21503181485
1630,269955.17623767914
1631,209850.3657177961
1632,218425.6463393662
1633,196427.80110096023
1634,200428.58324453727
1635,189360.18261481312
1636,172517.22619020523
1637,185454.36780466166
1638,212583.01600253535
1639,188953.07583573685
1640,222132.90168875214
1641,178136.99167710292
1642,222076.56985781324
1643,223006.0916841361
1644,219726.36969089782
1645,202367.21748903583
1646,172596.24482812136
1647,159645.00794866166
1648,135927.72847334517
1649,143035.41397346574
1650,114817.20280162498
1651,112924.9626043519
1652,64392.132872147544
1653,61424.89060521792
1654,121568.1618076559
1655,105795.35330580971
1656,111931.09991727213
1657,114962.98745502585
1658,137586.96850152488
1659,82858.09165019191
1660,171041.3125359158
1661,371482.42543268856
1662,310845.9620987994
1663,325218.1948665242
1664,394260.5965485715
1665,294092.7508623004
1666,319639.51324312063
1667,340814.1155034858
1668,327151.6900096473
1669,285556.9521784762
1670,314180.9980322815
1671,277145.80528277473
1672,347047.8180777492
1673,286983.93089756864
1674,254363.6715720728
1675,220408.9085609621
1676,215407.25120157446
1677,230386.53658279352
1678,393918.39961998945
1679,338483.56366129627
1680,299816.12880599
1681,257015.14607315767
1682,304707.7696845867
1683,211006.54092214824
1684,209355.01142787756
1685,212816.35495122545
1686,195801.26304358034
1687,202136.03835655103
1688,229554.627901486
1689,224632.28069261264
1690,222217.20517274167
1691,216525.55114118292
1692,261932.76924483693
1693,210322.4705405561
1694,195989.3447299879
1695,175118.71517212808
1696,274952.5040291958
1697,181362.1927249758
1698,295135.47223936
1699,288641.0467878929
1700,250184.3517642482
1701,253475.63426184154
1702,265781.1015231996
1703,253118.33716121042
1704,258125.73602550157
1705,268946.28834996826
1706,387769.1626077612
1707,247285.61724363978
1708,214564.91704928363
1709,260491.91185854346
1710,224350.01313607427
1711,263329.7509621829
1712,273209.5183885351
1713,242178.85228656355
1714,216913.09113977308
1715,205807.84375322936
1716,195555.0375136416
1717,189787.89976075728
1718,149519.43605800945
1719,236860.19155637868
1720,266499.15997954126
1721,180676.44996079308
1722,146831.1134041718
1723,169384.60660620162
1724,237795.8524482214
1725,239307.30656872908
1726,189786.13098507843
1727,168728.45020591957
1728,191876.85880278877
1729,169446.67107577415
1730,144863.90183487284
1731,119571.10487689992
1732,134975.83008609878
1733,110110.96676186062
1734,122658.32041146861
1735,142280.9144067094
1736,112491.84246599086
1737,269315.96694494894
1738,228831.74057582847
1739,221384.6378587045
1740,250280.91861498434
1741,207470.49131342332
1742,155871.11933414158
1743,171115.23124914282
1744,267073.8177225553
1745,204620.788575
1746,213253.65641972673
1747,218246.71954718643
1748,211172.4744588746
1749,166543.0615166796
1750,135127.82797285405
1751,237297.97679305717
1752,111038.03704493817
1753,151204.1070190008
1754,194306.9551808034
1755,177559.64273800488
1756,111785.68321632277
1757,101719.01483428624
1758,159195.18183209558
1759,157343.2712380026
1760,161617.14608958559
1761,162110.64398664227
1762,158515.4188535114
1763,196255.25045853553
1764,113636.1592634097
1765,156452.20294453236
1766,185234.13438546087
1767,178660.77833691318
1768,138368.63882817925
1769,155468.21506565818
1770,146865.41691281938
1771,126659.14145516732
1772,121479.69300565418
1773,133874.5935305937
1774,182854.9775143048
1775,130617.28417516114
1776,112358.90135791893
1777,86395.3098544294
1778,137017.57316677895
1779,139298.73455123656
1780,144717.5869593415
1781,119824.56151311667
1782,81947.42008112432
1783,148069.52714238773
1784,101410.91535295776
1785,120229.14272422202
1786,147780.12326032994
1787,168286.0168054268
1788,103572.42584093977
1789,111328.84634408892
1790,89480.89134464895
1791,204678.74657954808
1792,137456.09566116982
1793,145599.9606794768
1794,148618.24039158665
1795,138712.41983992103
1796,205196.34442136448
1797,125221.72278691418
1798,128469.4866882906
1799,78285.22588961886
1800,130211.55758048638
1801,106946.90851022616
1802,126484.54830957798
1803,150406.59082113008
1804,141371.82087486665
1805,128650.62017092785
1806,108598.75563275348
1807,125215.27250377907
1808,109599.86989386237
1809,125442.41620874857
1810,109023.78817789319
1811,114659.85053794063
1812,85496.29746318524
1813,85270.6230150608
1814,79212.63675321163
1815,48591.3711660984
1816,103947.2466968067
1817,135040.12473714876
1818,157774.94231428648
1819,136330.59276078627
1820,99839.4191504233
1821,112303.79367919751
1822,136101.4170456309
1823,79805.27428600966
1824,122304.08193729632
1825,117834.39076133391
1826,121281.63280191622
1827,81976.3507020225
1828,102062.47889704513
1829,127257.12574324934
1830,119851.6515382813
1831,120616.49770113084
1832,146591.14751712105
1833,123616.62533892461
1834,151468.4781146389
1835,153676.69378120225
1836,89358.58253256466
1837,101721.80972008868
1838,92986.82236325693
1839,89185.63702941529
1840,148018.77879640655
1841,143042.07912634825
1842,98660.67326280093
1843,154143.24474967743
1844,158500.25719384753
1845,145077.87252167455
1846,164483.84288969642
1847,187944.33722918227
1848,78457.32090334497
1849,134691.84933848574
1850,105831.67887249915
1851,136311.1575388843
1852,125078.07115523376
1853,151922.79600310858
1854,169833.4164815325
1855,172437.42403594762
1856,230386.0077387505
1857,172065.40664161477
1858,141989.67209450572
1859,134111.35316213677
1860,162372.61979049924
1861,133684.5772174636
1862,286453.0006058973
1863,286517.92315375386
1864,286527.63107612473
1865,328817.4394773822
1866,308445.33299194404
1867,232073.8557428669
1868,290902.5840080208
1869,213293.85698004055
1870,240870.20300906268
1871,267543.03162706725
1872,214575.7577890149
1873,261737.95885940955
1874,165548.146025589
1875,229242.73746435586
1876,203165.787304179
1877,223898.57006238017
1878,234036.36074531576
1879,142686.1414959369
1880,120658.39313109675
1881,255477.8871109343
1882,253918.1793543001
1883,201406.59707725776
1884,211117.26043440928
1885,247352.3919205261
1886,268562.5889365849
1887,221496.34528473826
1888,249921.53164824954
1889,207428.7509493839
1890,140496.58505377578
1891,140049.39351715293
1892,105128.3767074604
1893,120695.899289311
1894,157200.90764976252
1895,147114.63963068626
1896,110568.479914236
1897,127560.33738908489
1898,117709.67976003495
1899,155276.43824109528
1900,132309.1287762549
1901,153585.91642757878
1902,147770.99305616308
1903,200141.55985322318
1904,142553.62722085824
1905,184933.90094007825
1906,153262.66366866458
1907,226651.0160727779
1908,68212.45883980286
1909,111782.8861767885
1910,93752.16228173646
1911,193538.2040526852
1912,260370.40779915557
1913,171932.43271455923
1914,59584.40088950786
1915,313616.77035888075
1916,92672.11021284503
1917,227368.12609899597
1918,125603.71013317743
1919,165343.38624698156
1920,154747.07790356982
1921,342254.1554560495
1922,316433.31157528143
1923,212183.0005563912
1924,276998.3630261199
1925,239432.83561858832
1926,343040.83335047006
1927,132646.49077653827
1928,182519.9144316881
1929,99397.29904034369
1930,131623.4837869622
1931,130845.30237767744
1932,128557.74192808388
1933,206057.0230674037
1934,189931.54536094083
1935,188468.55578116584
1936,209351.02210941754
1937,191398.22123888068
1938,187188.08176516913
1939,240071.6793536068
1940,200127.58200430893
1941,199402.11419373678
1942,189382.800923601
1943,222779.53382190975
1944,334220.89433801395
1945,333612.30520829896
1946,185793.6567680941
1947,316509.34214053734
1948,190870.7885449867
1949,234669.95911318169
1950,187599.1205378084
1951,254639.24842262006
1952,222265.6423919467
1953,201252.79459321417
1954,178185.13429536126
1955,126611.14841727556
1956,314302.503294794
1957,150029.5577961827
1958,275314.9228806565
1959,151600.41944818635
1960,114148.78560704418
1961,116006.38778041722
1962,63141.64257720945
1963,71219.25726867514
1964,76590.74705861976
1965,121100.85694617096
1966,100207.2296424349
1967,305535.44733145315
1968,343270.6636703037
1969,335684.3075228896
1970,346527.3339413154
1971,370332.4514910332
1972,316955.7069235481
1973,289039.70762564824
1974,305913.8007722437
1975,369039.7893222821
1976,275304.4126992284
1977,313911.9555235241
1978,322140.57402714365
1979,301143.2865475593
1980,244788.57623378997
1981,311985.4245335187
1982,215226.15769633465
1983,208202.16691286163
1984,193042.18756104697
1985,230345.80064152455
1986,216671.78704425108
1987,225846.65832047045
1988,215865.13602557845
1989,222470.8619402523
1990,240905.35851516062
1991,248560.94930074998
1992,236172.38089292776
1993,204637.2654325063
1994,234829.01464718892
1995,205429.19485120501
1996,265170.9285478789
1997,300678.04523029283
1998,287707.4322244817
1999,275644.9284436272
2000,280082.6894189293
2001,296365.4008463371
2002,242464.52200500222
2003,257609.99474104372
2004,292513.28338289796
2005,245531.87306634584
2006,229894.13920010952
2007,245093.9683347626
2008,235162.35195570096
2009,213053.25572973606
2010,218306.90721163375
2011,164373.8681360013
2012,206888.73190096178
2013,208381.14971044695
2014,206729.1642789722
2015,227919.85044377195
2016,205343.24594436164
2017,200464.63529868933
2018,137221.31711861814
2019,121226.21761346955
2020,88337.4399543179
2021,115788.74862846776
2022,177059.38741178295
2023,133985.38998236618
2024,265742.0532588309
2025,298647.4574942171
2026,172096.8874509929
2027,149991.83451757045
2028,155426.23930997384
2029,134303.9400027246
2030,236810.30426713423
2031,221077.85678949603
2032,226957.5867135658
2033,227473.2026291329
2034,157680.58642320416
2035,213362.8732929065
2036,170615.04601993453
2037,175775.28616816585
2038,235734.8419569285
2039,214018.27835988847
2040,282553.730404267
2041,250757.45180151262
2042,199804.03819452965
2043,167066.28685343906
2044,173948.08148271346
2045,190379.58870218945
2046,147425.65081679093
2047,130147.33333876461
2048,133613.2006888292
2049,155745.26529618533
2050,159970.65466460172
2051,107288.96900439535
2052,138788.3003665154
2053,150187.35854887957
2054,113736.35261865376
2055,154230.44052642013
2056,132798.68300423896
2057,135987.49319421957
2058,213711.48466738494
2059,139260.84120520778
2060,148225.21523449186
2061,176889.97005998786
2062,113447.70940118618
2063,107333.0919551385
2064,131099.29738067696
2065,132549.17244764027
2066,177537.87192159815
2067,142188.75318820227
2068,144388.31400659127
2069,64794.94840788969
2070,100088.19210358737
2071,119358.48542534799
2072,151230.28200422018
2073,147153.36054773696
2074,199613.61235661045
2075,151349.0902230695
2076,102181.01961910233
2077,144978.18656157344
2078,107652.6805029897
2079,121963.07114429574
2080,84617.47177635256
2081,99820.02618908374
2082,155440.00683994504
2083,115583.06305445926
2084,82304.36636715714
2085,128578.17689623564
2086,135708.84050965027
2087,108834.81821832265
2088,102538.3239760905
2089,73245.87065545775
2090,122634.0555567095
2091,104937.13582350302
2092,109589.79325582557
2093,116952.03955238768
2094,121655.36263430605
2095,121623.92125183917
2096,70702.53249994127
2097,92810.71408012771
2098,119654.01130699123
2099,59874.64978801466
2100,113954.66358673449
2101,111753.55498383945
2102,111430.46371606285
2103,92179.99597539027
2104,130154.42272176698
2105,126543.346949204
2106,96553.03492210011
2107,179104.49829932224
2108,94314.48751406794
2109,82550.2912365727
2110,127097.82973086047
2111,153330.47047327107
2112,117105.38300908395
2113,95304.33837342678
2114,107110.17478244525
2115,117495.55140488126
2116,110108.31607391934
2117,115464.28034483641
2118,103581.59531376594
2119,99399.96259535545
2120,108825.37511390839
2121,101192.76403734965
2122,94909.73345314179
2123,76849.54826548188
2124,130937.13480728275
2125,134856.3563796403
2126,161099.5197884821
2127,140050.20063532275
2128,117408.76496883771
2129,110741.79561421418
2130,104026.73926401054
2131,148855.47509157495
2132,100052.89675000237
2133,111947.57028824063
2134,122783.19888897464
2135,97187.38126798566
2136,91906.19367241021
2137,124660.29074103042
2138,129630.80967768449
2139,141607.35362366086
2140,136170.935901921
2141,160710.23175942525
2142,137891.2052254232
2143,150870.10553385367
2144,128210.6043388511
2145,149510.31192658306
2146,141074.848538819
2147,233817.10116401338
2148,133100.51521625675
2149,158073.89291850018
2150,221709.3980613374
2151,104110.06618461889
2152,206128.2007769521
2153,157898.4246924447
2154,98684.06378576379
2155,142169.60130940564
2156,257977.36013699393
2157,228110.15244570785
2158,241814.00620447152
2159,230423.50141880522
2160,232928.88224458936
2161,253275.23396791442
2162,329352.0076670267
2163,349177.12204743933
2164,261470.75572996325
2165,244564.11399239404
2166,172435.43908515637
2167,230290.58510281492
2168,222023.60073766205
2169,220814.79357627186
2170,220949.87091473205
2171,153141.78384401213
2172,140653.63698602282
2173,161425.0919999125
2174,231869.41691997406
2175,274368.6377897759
2176,290785.7203877426
2177,242758.05852222975
2178,229374.41695764632
2179,161897.95977186898
2180,203864.32213030083
2181,215742.64284317932
2182,236776.68205502984
2183,211166.4079777562
2184,129046.29447356271
2185,153165.90016781955
2186,140440.63786426611
2187,168448.21085620244
2188,155435.92781958403
2189,258716.75263424663
2190,91352.44461269918
2191,85297.1757834998
2192,86318.43919409181
2193,114610.39048773421
2194,92552.39972639922
2195,133982.39280677726
2196,136414.46015634612
2197,111795.90952984073
2198,147186.0421125018
2199,171925.68672488604
2200,134066.55557973223
2201,135832.01497673508
2202,171027.7093308657
2203,181535.45638826635
2204,175793.82759143334
2205,125844.07044231074
2206,165801.63508404512
2207,226394.5273460406
2208,210217.33550660778
2209,192670.29279238757
2210,83449.81976354083
2211,85230.65632129551
2212,95182.09898903716
2213,89769.13871646684
2214,154985.87414769604
2215,86270.36814318024
2216,134953.24474506747
2217,105223.8527430424
2218,95794.49797566445
2219,80236.75735403347
2220,114695.08843378809
2221,314959.8439010022
2222,278752.18021830893
2223,272051.1544216256
2224,211279.74936075663
2225,140127.3535849349
2226,173040.2268827951
2227,212188.53335904152
2228,300342.83104149555
2229,286614.2028980412
2230,171485.33663691935
2231,278399.1805622644
2232,194864.3897038927
2233,211118.08083105565
2234,273327.42732321995
2235,251925.20710308035
2236,271432.6806967511
2237,304440.8693432714
2238,224797.77096268922
2239,145750.69335905282
2240,173254.12338738056
2241,176382.58436590896
2242,115721.3965013062
2243,108682.41553411391
2244,82746.82579963707
2245,90698.26678863584
2246,143207.8010753311
2247,81566.46986593453
2248,116489.41901786634
2249,119871.05405228873
2250,119104.38920709467
2251,167442.2364536592
2252,156506.91656967357
2253,187336.41252022758
2254,190687.62182676903
2255,199725.18625670168
2256,180532.28019063186
2257,210874.99353877557
2258,183884.3451827583
2259,187080.7721278514
2260,174407.35688909123
2261,184313.39973139652
2262,206012.19561804735
2263,326202.92245348456
2264,399723.5385106498
2265,200551.7163221227
2266,266810.86017346487
2267,321700.1418217692
2268,389305.7989607069
2269,167743.334458282
2270,188596.49770899635
2271,210661.83567360646
2272,248390.16386261553
2273,177222.15104049895
2274,180380.95438511547
2275,189028.50627802903
2276,220691.63112296438
2277,165648.97823447298
2278,124004.51868955971
2279,140445.57119321218
2280,99418.91612953355
2281,178566.87420183833
2282,182481.08575143619
2283,71530.88768651079
2284,101333.89971988018
2285,97714.16633148992
2286,113054.19860707095
2287,347021.2081743223
2288,293202.66010532813
2289,313783.69547938474
2290,365512.6882718999
2291,324873.2523486779
2292,341243.0732154659
2293,382237.3528853705
2294,325826.66164554376
2295,379361.1293795564
2296,282997.5191425013
2297,341032.3770994884
2298,344586.3249790154
2299,318338.84876140195
2300,292026.45285425155
2301,314525.67480000504
2302,257528.62721967636
2303,247829.36734072427
2304,273174.62541508843
2305,221540.9288767587
2306,199123.3202991563
2307,221190.58936839786
2308,230814.4552148048
2309,262433.06846195867
2310,234706.11163879023
2311,214614.11928778928
2312,220659.37671358517
2313,204680.02214701462
2314,231575.79917955335
2315,228581.00881486895
2316,231192.62665103178
2317,217149.66270678292
2318,244176.70017873918
2319,232877.807796822
2320,222113.94884207868
2321,244283.08168630986
2322,230317.1534659013
2323,215795.26704075688
2324,224973.79524771502
2325,247613.65383614582
2326,213598.25021675308
2327,226150.74321768674
2328,237711.68217043113
2329,199358.95528705043
2330,199448.25699743564
2331,314977.9850227054
2332,307885.9367183694
2333,275457.3682163907
2334,257122.48350228023
2335,263980.6092599128
2336,279606.58188094746
2337,222708.20679308736
2338,262898.1403847592
2339,236691.83100475647
2340,343783.92910490476
2341,248135.58629401872
2342,231966.98096357164
2343,235414.96054126654
2344,220527.72061399912
2345,228632.1693905923
2346,227900.61218270584
2347,222860.15676228644
2348,245275.11543287325
2349,206862.91831392315
2350,299890.2937111498
2351,267597.85234582395
2352,250321.36725665833
2353,255788.70514296243
2354,167811.90108846044
2355,163515.20834045298
2356,178618.25120093793
2357,220079.7433949334
2358,213557.75733406725
2359,130157.69106783622
2360,106553.35841338895
2361,130894.93355542366
2362,245287.73675657692
2363,153336.8402525506
2364,168118.776049899
2365,200438.81671914435
2366,225396.28604452845
2367,232734.70380702618
2368,223493.5769909193
2369,223567.05509543227
2370,135068.4733050787
2371,146869.5617473328
2372,195788.97194988406
2373,240330.69100311233
2374,272982.66337277566
2375,216879.01963957728
2376,259895.40290960352
2377,267090.92342834163
2378,157449.93918754612
2379,207303.24551857996
2380,154987.18498408268
2381,187611.87255396997
2382,200152.12673308342
2383,209699.62836494777
2384,219265.21176401028
2385,166429.3051780213
2386,138746.03837370806
2387,118405.07166821683
2388,114902.23453992975
2389,136004.4539088636
2390,155543.14574854815
2391,156853.0834942574
2392,107960.92849740057
2393,172377.6045063622
2394,149842.8582527799
2395,174108.3373168194
2396,148226.7827879112
2397,176973.21891080006
2398,118943.1758834129
2399,87422.4727570734
2400,58145.51133138033
2401,111744.89918418338
2402,140855.0414009166
2403,139931.25375035647
2404,160694.1897178877
2405,172462.581138284
2406,126803.91587997862
2407,133029.88959198704
2408,140043.143111698
2409,135656.99979524745
2410,167304.34328221792
2411,99759.05401072785
2412,159171.35014853734
2413,123763.01554186826
2414,124007.8842277127
2415,156155.11439873665
2416,109098.73295594868
2417,124504.33056981064
2418,117329.70380800714
2419,121808.51533361536
2420,110097.34706643806
2421,150283.41548554026
2422,110604.74988524575
2423,129210.82407001563
2424,146007.1643370297
2425,221911.85494030383
2426,128718.96996483274
2427,127540.17359743753
2428,181500.500178705
2429,115171.55355149407
2430,130125.42118855019
2431,120903.263385237
2432,151686.44590937177
2433,139317.51337386543
2434,139485.1101439487
2435,145904.62635692925
2436,117030.58570289914
2437,106636.19046320123
2438,113684.16329128589
2439,112091.32817245089
2440,95770.64149377203
2441,97576.95186906579
2442,81737.71040625888
2443,123059.21479272645
2444,140583.40965772496
2445,76189.555606776
2446,120211.00465045213
2447,179527.05613452554
2448,121398.77708367918
2449,91766.88873967
2450,121444.41036687978
2451,135163.07259777942
2452,155523.16500453034
2453,74021.49499219356
2454,127485.99775650923
2455,117746.91031748195
2456,115558.99529854686
2457,94134.16029867444
2458,111798.07640267347
2459,86939.3713222498
2460,122782.51717445075
2461,95842.45045654912
2462,107221.08135647056
2463,94382.26241107364
2464,134805.2671448233
2465,135999.30197115135
2466,126204.2711387042
2467,140095.36590447775
2468,80268.9285628001
2469,72175.48315189492
2470,174379.028284281
2471,166197.02744535124
2472,124537.16788606135
2473,100526.15587352427
2474,115692.0831770878
2475,181924.45325484558
2476,98077.03738032932
2477,101803.80909793235
2478,139857.47250802553
2479,100248.84472427476
2480,152446.8978025347
2481,135079.34213375577
2482,120193.14725127643
2483,121157.4523857653
2484,113751.969750956
2485,123677.79897215057
2486,171894.64948293142
2487,215126.87384696453
2488,130055.45041992713
2489,147212.62104505728
2490,146744.19588625117
2491,100055.98136269451
2492,208025.43466769255
2493,167379.98911814974
2494,145476.22535964617
2495,102741.0590286413
2496,250975.6846925414
2497,137776.9417858144
2498,109724.19072496201
2499,105034.09335657179
2500,136259.70650099844
2501,124334.03279468424
2502,138476.25532855888
2503,115162.34330114865
2504,189749.5393110348
2505,224934.2466833806
2506,278362.1121556683
2507,295374.1531357596
2508,281108.59463648923
2509,244558.93979802873
2510,229353.34336930592
2511,195670.88701710707
2512,221896.30180133652
2513,223211.77979428222
2514,304046.7414331873
2515,159247.25300798003
2516,189131.11550256496
2517,151967.9087673202
2518,186844.0489431802
2519,243072.6426654081
2520,226315.82211772446
2521,209391.59902471764
2522,231059.5220245104
2523,141686.76420506983
2524,156249.4913684071
2525,140009.3024256688
2526,142043.13704770076
2527,129041.90998578572
2528,127493.4571151945
2529,147537.68508375168
2530,117900.60749968767
2531,236898.80502016348
2532,221521.28154544634
2533,219728.40773933075
2534,239608.9902280945
2535,262702.93088507734
2536,261829.6584654464
2537,251695.3385324676
2538,227085.62556486728
2539,204312.18179794395
2540,224709.867468911
2541,195895.58089713298
2542,204428.81245790984
2543,144392.1508501321
2544,115580.88080233693
2545,120770.22994639703
2546,152080.1780332859
2547,132924.94972969353
2548,176313.73934162987
2549,178392.00874428233
2550,529748.5352962363
2551,160946.03264680333
2552,116766.6919063789
2553,106552.12869834172
2554,110363.39223245338
2555,106933.68870224895
2556,81806.92928160819
2557,120347.41386345177
2558,193900.34548817237
2559,140824.25877390424
2560,132268.4795405097
2561,116704.95510070794
2562,127834.99416104892
2563,110950.51131182621
2564,165302.81237174122
2565,166992.05053112548
2566,173299.34242514984
2567,131883.43249324002
2568,193196.14842911164
2569,213941.38940904744
2570,77857.29613184636
2571,200460.34791087254
2572,136859.8484071046
2573,232697.21876987256
2574,251324.84314105986
2575,116493.0880065882
2576,125223.83260287072
2577,136808.63401821986
2578,86326.93790310361
2579,62278.52650741469
2580,121590.76316407441
2581,126766.48644050477
2582,117667.68596371422
2583,286212.4350677191
2584,179313.0845091053
2585,225670.18808217318
2586,214763.46725246665
2587,184506.08375832232
2588,135796.0467302145
2589,143804.8602056429
2590,226769.59934797318
2591,225445.0437456096
2592,262714.0088923486
2593,299844.4735042658
2594,165502.98483903488
2595,229287.10402658078
2596,283305.99782941415
2597,235268.8492395991
2598,285332.11510210275
2599,371391.203473496
2600,204680.78868354065
2601,151200.909869116
2602,63073.17299994748
2603,94584.2301686563
2604,75312.40697402236
2605,79158.69728626893
2606,167808.49959411263
2607,237885.9193538846
2608,204670.8053168151
2609,180252.91799711497
2610,96275.40348929269
2611,165771.0467104486
2612,162402.75341337558
2613,123415.96380167565
2614,113752.17315722842
2615,163059.56910714554
2616,159881.32573683522
2617,193052.40332359012
2618,258202.70288544954
2619,197612.2846393522
2620,197154.5561603255
2621,183550.20118397116
2622,190422.2192016164
2623,257218.1986962228
2624,313830.25158171006
2625,261562.9868972359
2626,184730.29200046614
2627,146922.23899513858
2628,378395.3942385238
2629,397317.4164685429
2630,350079.67325193214
2631,375844.0966502053
2632,369199.2216115688
2633,266109.2777649059
2634,345755.28522108775
2635,162701.69830289154
2636,193368.86103353018
2637,203246.90200539873
2638,261144.4709686017
2639,181212.67843452693
2640,146515.42128867167
2641,97890.64142233541
2642,181673.17877610077
2643,85568.13062344163
2644,107753.87504682495
2645,72443.961070149
2646,62816.209413826204
2647,76381.16843365927
2648,123863.47760577017
2649,133923.83840857694
2650,83434.55103538506
2651,120019.55855628621
2652,342410.052470471
2653,259140.7251032338
2654,302406.8529421495
2655,367783.08630437986
2656,335667.24556252523
2657,316626.1790956545
2658,306240.97536145954
2659,305210.60851869977
2660,331905.6740185269
2661,329876.0890129196
2662,326786.3510281575
2663,276778.1646336452
2664,252382.28677951198
2665,292786.66794049344
2666,276685.5828884784
2667,227389.34342590353
2668,228272.25751764144
2669,240722.3654810659
2670,296670.40459682205
2671,236175.67441892126
2672,227143.21286342468
2673,210310.5980093577
2674,211705.02615702554
2675,219696.70484584174
2676,221953.0749795034
2677,203923.776138099
2678,266225.3083623516
2679,264272.17832795205
2680,268304.85959627345
2681,319244.4938272279
2682,287846.7322754843
2683,355826.8714196664
2684,291503.0236833541
2685,275339.0636401549
2686,279593.9365895236
2687,289268.6773210889
2688,250640.95330079005
2689,218796.30347124062
2690,328641.3905470829
2691,194672.93018195443
2692,161468.80379647546
2693,254078.81919172654
2694,172402.5844388801
2695,217932.7276025447
2696,214533.9340660809
2697,199807.78403594036
2698,208892.89434032055
2699,175998.76551250517
2700,167478.98195249194
2701,182912.97705228388
2702,135108.03160170605
2703,129055.8392733669
2704,134092.70327801185
2705,115669.43973934828
2706,113794.76438078043
2707,120076.26939164808
2708,117703.64924919282
2709,96658.7582402934
2710,128779.91048688478
2711,304260.34298043384
2712,335130.30478875886
2713,159799.46880530787
2714,139215.5240143786
2715,159366.46991976083
2716,170196.29985273213
2717,219749.87665981342
2718,218912.13849019154
2719,189348.72991059255
2720,171085.2291203923
2721,127894.7188367439
2722,170160.45539183568
2723,158142.69169435865
2724,128756.26758780469
2725,131727.37487731036
2726,134140.2092836389
2727,188122.43387111113
2728,178927.65148586416
2729,138969.19575187768
2730,139904.72213434626
2731,99655.38474978412
2732,122336.56674779739
2733,143574.94365126357
2734,175764.59050602673
